Player_URL,Player,Player1,Player_URL2,Player3,Player4,Player5,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/379868/Show/Jude-Bellingham,	1,Jude Bellingham,https://www.whoscored.com/Teams/44/Show/Germany-Borussia-Dortmund,"Borussia Dortmund, ",20,",  M(CLR)  ",30(1),2693	,8	,4	,8	,-	,2.2	,83.1	,1.1	,6	,7.58
https://www.whoscored.com/Players/283323/Show/Joshua-Kimmich,	2,Joshua Kimmich,https://www.whoscored.com/Teams/37/Show/Germany-Bayern,"Bayern, ",29,",  D(CR),DMC,M(R)  ",32(1),2815	,5	,6	,4	,1	,0.8	,89.7	,0.5	,4	,7.47
https://www.whoscored.com/Players/104058/Show/Niclas-F%C3%BCllkrug,	3,Niclas Füllkrug,https://www.whoscored.com/Teams/42/Show/Germany-Werder-Bremen,"Werder Bremen, ",31,",  FW  ",28,2479	,16	,5	,4	,-	,2.8	,63.7	,5.5	,5	,7.38
https://www.whoscored.com/Players/300945/Show/Christopher-Nkunku,	4,Christopher Nkunku,https://www.whoscored.com/Teams/7614/Show/Germany-RBL,"RBL, ",26,",  M(CLR),FW  ",20(5),1899	,16	,4	,4	,-	,3	,81.8	,0.7	,8	,7.35
https://www.whoscored.com/Players/395252/Show/Jamal-Musiala,	5,Jamal Musiala,https://www.whoscored.com/Teams/37/Show/Germany-Bayern,"Bayern, ",21,",  M(CLR)  ",26(7),2212	,12	,10	,1	,-	,2	,85.4	,0.4	,4	,7.34
https://www.whoscored.com/Players/369875/Show/Dominik-Szoboszlai,	6,Dominik Szoboszlai,https://www.whoscored.com/Teams/7614/Show/Germany-RBL,"RBL, ",23,",  AM(CLR)  ",28(3),2453	,6	,8	,3	,2	,1.9	,83	,0.2	,4	,7.32
https://www.whoscored.com/Players/333542/Show/Randal-Kolo-Muani,	7,Randal Kolo Muani,https://www.whoscored.com/Teams/45/Show/Germany-Eintracht-Frankfurt,"Eintracht Frankfurt, ",25,",  AM(CLR),FW  ",31(1),2648	,15	,11	,4	,1	,2.4	,67	,1.9	,10	,7.29
https://www.whoscored.com/Players/141556/Show/Julian-Brandt,	8,Julian Brandt,https://www.whoscored.com/Teams/44/Show/Germany-Borussia-Dortmund,"Borussia Dortmund, ",28,",  M(CLR),FW  ",29(3),2412	,9	,8	,2	,-	,1.3	,83.8	,0.3	,3	,7.28
https://www.whoscored.com/Players/115375/Show/Rapha%C3%ABl-Guerreiro,	9,Raphaël Guerreiro,https://www.whoscored.com/Teams/44/Show/Germany-Borussia-Dortmund,"Borussia Dortmund, ",30,",  D(L),M(CL)  ",26(1),2296	,4	,12	,4	,-	,1.2	,85.1	,0.2	,3	,7.27
https://www.whoscored.com/Players/121192/Show/Vincenzo-Grifo,	10,Vincenzo Grifo,https://www.whoscored.com/Teams/50/Show/Germany-Freiburg,"Freiburg, ",31,",  AM(CL)  ",30(3),2427	,15	,5	,2	,-	,2	,78.8	,0.5	,5	,7.27
https://www.whoscored.com/Players/115163/Show/Jonas-Hofmann,	11,Jonas Hofmann,https://www.whoscored.com/Teams/134/Show/Germany-Borussia-M-Gladbach,"Borussia M.Gladbach, ",31,",  D(R),M(CLR),FW  ",30(1),2693	,12	,9	,2	,-	,1.5	,80.9	,0.4	,7	,7.25
https://www.whoscored.com/Players/236544/Show/S%C3%A9bastien-Haller,	12,Sébastien Haller,https://www.whoscored.com/Teams/44/Show/Germany-Borussia-Dortmund,"Borussia Dortmund, ",29,",  FW  ",15(4),1232	,9	,3	,1	,-	,1.8	,70.5	,2.2	,1	,7.21
https://www.whoscored.com/Players/351354/Show/Donyell-Malen,	13,Donyell Malen,https://www.whoscored.com/Teams/44/Show/Germany-Borussia-Dortmund,"Borussia Dortmund, ",25,",  AM(LR),FW  ",22(4),1724	,9	,5	,-	,-	,2.5	,80.4	,0.2	,3	,7.20
https://www.whoscored.com/Players/125883/Show/Kingsley-Coman,	14,Kingsley Coman,https://www.whoscored.com/Teams/37/Show/Germany-Bayern,"Bayern, ",27,",  M(LR),FW  ",16(8),1421	,8	,5	,-	,1	,2	,84.7	,0.5	,4	,7.20
https://www.whoscored.com/Players/29809/Show/Eric-Choupo-Moting,	15,Eric Choupo-Moting,https://www.whoscored.com/Teams/37/Show/Germany-Bayern,"Bayern, ",35,",  M(CLR),FW  ",14(5),1117	,10	,2	,-	,-	,1.6	,77.6	,0.9	,3	,7.19
https://www.whoscored.com/Players/259648/Show/Benjamin-Pavard,	16,Benjamin Pavard,https://www.whoscored.com/Teams/37/Show/Germany-Bayern,"Bayern, ",28,",  D(CLR),M(R)  ",27(3),2432	,4	,1	,6	,-	,1.1	,89.9	,2.1	,2	,7.17
https://www.whoscored.com/Players/320040/Show/Alphonso-Davies,	17,Alphonso Davies,https://www.whoscored.com/Teams/37/Show/Germany-Bayern,"Bayern, ",23,",  D(L),M(LR)  ",24(2),2049	,1	,4	,-	,-	,0.7	,87.2	,0.2	,2	,7.14
https://www.whoscored.com/Players/37099/Show/Thomas-M%C3%BCller,	18,Thomas Müller,https://www.whoscored.com/Teams/37/Show/Germany-Bayern,"Bayern, ",34,",  M(CLR),FW  ",21(6),1672	,7	,8	,-	,-	,1.7	,77.4	,1.4	,1	,7.12
https://www.whoscored.com/Players/343317/Show/Jeff-Chabot,	19,Jeff Chabot,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",26,",  D(C)  ",21,1806	,-	,2	,3	,-	,0.7	,82.7	,4.3	,2	,7.12
https://www.whoscored.com/Players/392644/Show/Jeremie-Frimpong,	20,Jeremie Frimpong,https://www.whoscored.com/Teams/36/Show/Germany-Leverkusen,"Leverkusen, ",23,",  D(R),M(R)  ",32(2),2723	,8	,7	,4	,-	,1.1	,81.2	,0.4	,4	,7.12
